索引   文件名   耗时  数据最优解   实验最优解 
1612   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.42   6503   5370 
1617   97_Instance_10_2_3_0,2_0,2_20_Rep2.txt   0.64   230   237 
1617   97_Instance_10_2_3_0,2_0,2_20_Rep2.txt   0.64   230   237 
1617   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.24   6503   5439 
1623   03_Instance_10_2_2_0,2_0,2_10_Rep3.txt   0.63   357   474 
1623   03_Instance_10_2_2_0,2_0,2_10_Rep3.txt   0.63   357   474 
1623   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.25   6503   5371 
1628   08_Instance_10_2_2_0,2_0,2_20_Rep3.txt   0.72   792   949 
1628   08_Instance_10_2_2_0,2_0,2_20_Rep3.txt   0.72   792   949 
1628   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.24   6503   5759 
1633   103_Instance_10_2_3_0,2_0,6_10_Rep3.txt   0.64   446   512 
1633   103_Instance_10_2_3_0,2_0,6_10_Rep3.txt   0.64   446   512 
1633   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.23   6503   5640 
1641   1083_Instance_20_2_2_0,2_0,2_10_Rep3.txt   2.58   3102   4079 
1641   1083_Instance_20_2_2_0,2_0,2_10_Rep3.txt   2.58   3102   4079 
1641   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.15   6503   5383 
1646   1088_Instance_20_2_2_0,2_0,2_20_Rep3.txt   2.47   1611   2750 
1646   1088_Instance_20_2_2_0,2_0,2_20_Rep3.txt   2.47   1611   2750 
1646   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.19   6503   6091 
1648   108_Instance_10_2_3_0,2_0,6_20_Rep3.txt   0.87   173   159 
1648   108_Instance_10_2_3_0,2_0,6_20_Rep3.txt   0.87   173   159 
1648   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.25   6503   5889 
1652   1093_Instance_20_2_2_0,2_0,6_10_Rep3.txt   2.83   1291   1784 
1652   1093_Instance_20_2_2_0,2_0,6_10_Rep3.txt   2.83   1291   1784 
1652   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.28   6503   5664 
1657   1098_Instance_20_2_2_0,2_0,6_20_Rep3.txt   2.78   797   1007 
1657   1098_Instance_20_2_2_0,2_0,6_20_Rep3.txt   2.78   797   1007 
1657   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.3   6503   5563 
1664   1103_Instance_20_2_2_0,2_1_10_Rep3.txt   2.95   323   619 
1664   1103_Instance_20_2_2_0,2_1_10_Rep3.txt   2.95   323   619 
1664   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.27   6503   5563 
1669   1108_Instance_20_2_2_0,2_1_20_Rep3.txt   2.68   216   122 
1669   1108_Instance_20_2_2_0,2_1_20_Rep3.txt   2.68   216   122 
1669   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.3   6503   5702 
1675   1113_Instance_20_2_2_0,4_0,2_10_Rep3.txt   2.59   3985   4598 
1675   1113_Instance_20_2_2_0,4_0,2_10_Rep3.txt   2.59   3985   4598 
1675   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.32   6503   5111 
1680   1118_Instance_20_2_2_0,4_0,2_20_Rep3.txt   2.38   1930   2675 
1680   1118_Instance_20_2_2_0,4_0,2_20_Rep3.txt   2.38   1930   2675 
1680   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.23   6503   5626 
1686   1123_Instance_20_2_2_0,4_0,6_10_Rep3.txt   2.3   2848   2171 
1686   1123_Instance_20_2_2_0,4_0,6_10_Rep3.txt   2.3   2848   2171 
1686   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.27   6503   5879 
1691   1128_Instance_20_2_2_0,4_0,6_20_Rep3.txt   2.55   2105   1199 
1691   1128_Instance_20_2_2_0,4_0,6_20_Rep3.txt   2.55   2105   1199 
1691   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.28   6503   5825 
1697   1133_Instance_20_2_2_0,4_1_10_Rep3.txt   2.55   708   978 
1697   1133_Instance_20_2_2_0,4_1_10_Rep3.txt   2.55   708   978 
1697   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.23   6503   6058 
1702   1138_Instance_20_2_2_0,4_1_20_Rep3.txt   2.58   772   369 
1702   1138_Instance_20_2_2_0,4_1_20_Rep3.txt   2.58   772   369 
1702   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.21   6503   5937 
1704   113_Instance_10_2_3_0,2_1_10_Rep3.txt   0.65   793   763 
1704   113_Instance_10_2_3_0,2_1_10_Rep3.txt   0.65   793   763 
1704   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.19   6503   5722 
1708   1143_Instance_20_2_2_0,6_0,2_10_Rep3.txt   2.31   6461   7078 
1708   1143_Instance_20_2_2_0,6_0,2_10_Rep3.txt   2.31   6461   7078 
1708   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.21   6503   5179 
1713   1148_Instance_20_2_2_0,6_0,2_20_Rep3.txt   2.34   3348   2427 
1713   1148_Instance_20_2_2_0,6_0,2_20_Rep3.txt   2.34   3348   2427 
1713   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.21   6503   5778 
1719   1153_Instance_20_2_2_0,6_0,6_10_Rep3.txt   2.38   2154   3059 
1719   1153_Instance_20_2_2_0,6_0,6_10_Rep3.txt   2.38   2154   3059 
1719   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.2   6503   5455 
1724   1158_Instance_20_2_2_0,6_0,6_20_Rep3.txt   2.3   5354   4394 
1724   1158_Instance_20_2_2_0,6_0,6_20_Rep3.txt   2.3   5354   4394 
1724   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.23   6503   6072 
1730   1163_Instance_20_2_2_0,6_1_10_Rep3.txt   2.02   9411   7095 
1730   1163_Instance_20_2_2_0,6_1_10_Rep3.txt   2.02   9411   7095 
1730   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.2   6503   5769 
1735   1168_Instance_20_2_2_0,6_1_20_Rep3.txt   2.13   4888   4548 
1735   1168_Instance_20_2_2_0,6_1_20_Rep3.txt   2.13   4888   4548 
1735   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.18   6503   6826 
1741   1173_Instance_20_2_3_0,2_0,2_10_Rep3.txt   2.66   1828   2129 
1741   1173_Instance_20_2_3_0,2_0,2_10_Rep3.txt   2.66   1828   2129 
1741   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.15   6503   6487 
1746   1178_Instance_20_2_3_0,2_0,2_20_Rep3.txt   2.56   820   1173 
1746   1178_Instance_20_2_3_0,2_0,2_20_Rep3.txt   2.56   820   1173 
1746   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.09   6503   7620 
1752   1183_Instance_20_2_3_0,2_0,6_10_Rep3.txt   2.47   274   434 
1752   1183_Instance_20_2_3_0,2_0,6_10_Rep3.txt   2.47   274   434 
1752   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.23   6503   5754 
1757   1188_Instance_20_2_3_0,2_0,6_20_Rep3.txt   2.63   124   386 
1757   1188_Instance_20_2_3_0,2_0,6_20_Rep3.txt   2.63   124   386 
1757   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.24   6503   6219 
1759   118_Instance_10_2_3_0,2_1_20_Rep3.txt   0.58   13   51 
1759   118_Instance_10_2_3_0,2_1_20_Rep3.txt   0.58   13   51 
1759   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.23   6503   5964 
1763   1193_Instance_20_2_3_0,2_1_10_Rep3.txt   2.36   548   591 
1763   1193_Instance_20_2_3_0,2_1_10_Rep3.txt   2.36   548   591 
1763   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.21   6503   6902 
1768   1198_Instance_20_2_3_0,2_1_20_Rep3.txt   2.58   120   39 
1768   1198_Instance_20_2_3_0,2_1_20_Rep3.txt   2.58   120   39 
1768   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   5691 
1775   1203_Instance_20_2_3_0,4_0,2_10_Rep3.txt   2.3   1588   2336 
1775   1203_Instance_20_2_3_0,4_0,2_10_Rep3.txt   2.3   1588   2336 
1775   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.14   6503   6727 
1780   1208_Instance_20_2_3_0,4_0,2_20_Rep3.txt   2.4   2269   2600 
1780   1208_Instance_20_2_3_0,4_0,2_20_Rep3.txt   2.4   2269   2600 
1780   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.19   6503   6087 
1786   1213_Instance_20_2_3_0,4_0,6_10_Rep3.txt   2.23   1877   2611 
1786   1213_Instance_20_2_3_0,4_0,6_10_Rep3.txt   2.23   1877   2611 
1786   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.14   6503   6604 
1791   1218_Instance_20_2_3_0,4_0,6_20_Rep3.txt   2.49   905   1310 
1791   1218_Instance_20_2_3_0,4_0,6_20_Rep3.txt   2.49   905   1310 
1791   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.11   6503   6295 
1797   1223_Instance_20_2_3_0,4_1_10_Rep3.txt   2.13   3632   3621 
1797   1223_Instance_20_2_3_0,4_1_10_Rep3.txt   2.13   3632   3621 
1797   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.11   6503   6590 
1802   1228_Instance_20_2_3_0,4_1_20_Rep3.txt   2.17   1660   1212 
1802   1228_Instance_20_2_3_0,4_1_20_Rep3.txt   2.17   1660   1212 
1802   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.09   6503   8012 
1808   1233_Instance_20_2_3_0,6_0,2_10_Rep3.txt   2.22   5003   4862 
1808   1233_Instance_20_2_3_0,6_0,2_10_Rep3.txt   2.22   5003   4862 
1808   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.23   6503   6160 
1813   1238_Instance_20_2_3_0,6_0,2_20_Rep3.txt   2.2   4733   4838 
1813   1238_Instance_20_2_3_0,6_0,2_20_Rep3.txt   2.2   4733   4838 
1813   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.1   6503   8253 
1815   123_Instance_10_2_3_0,4_0,2_10_Rep3.txt   0.63   1567   1610 
1815   123_Instance_10_2_3_0,4_0,2_10_Rep3.txt   0.63   1567   1610 
1815   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.2   6503   5446 
1819   1243_Instance_20_2_3_0,6_0,6_10_Rep3.txt   2.17   3386   4223 
1819   1243_Instance_20_2_3_0,6_0,6_10_Rep3.txt   2.17   3386   4223 
1819   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.26   6503   5485 
1824   1248_Instance_20_2_3_0,6_0,6_20_Rep3.txt   2.24   2674   2696 
1824   1248_Instance_20_2_3_0,6_0,6_20_Rep3.txt   2.24   2674   2696 
1824   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.2   6503   6006 
1830   1253_Instance_20_2_3_0,6_1_10_Rep3.txt   2.19   3680   2932 
1830   1253_Instance_20_2_3_0,6_1_10_Rep3.txt   2.19   3680   2932 
1830   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.21   6503   6179 
1835   1258_Instance_20_2_3_0,6_1_20_Rep3.txt   2.27   5752   6173 
1835   1258_Instance_20_2_3_0,6_1_20_Rep3.txt   2.27   5752   6173 
1835   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.11   6503   7239 
1840   128_Instance_10_2_3_0,4_0,2_20_Rep3.txt   0.64   1515   1236 
1840   128_Instance_10_2_3_0,4_0,2_20_Rep3.txt   0.64   1515   1236 
1840   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.11   6503   6879 
1846   133_Instance_10_2_3_0,4_0,6_10_Rep3.txt   0.84   2067   1937 
1846   133_Instance_10_2_3_0,4_0,6_10_Rep3.txt   0.84   2067   1937 
1846   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.38   6503   5550 
1851   138_Instance_10_2_3_0,4_0,6_20_Rep3.txt   0.86   1068   879 
1851   138_Instance_10_2_3_0,4_0,6_20_Rep3.txt   0.86   1068   879 
1851   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.08   6503   7839 
1853   13_Instance_10_2_2_0,2_0,6_10_Rep3.txt   0.71   372   361 
1853   13_Instance_10_2_2_0,2_0,6_10_Rep3.txt   0.71   372   361 
1853   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.12   6503   6684 
1857   143_Instance_10_2_3_0,4_1_10_Rep3.txt   0.58   1683   1456 
1857   143_Instance_10_2_3_0,4_1_10_Rep3.txt   0.58   1683   1456 
1857   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.13   6503   6950 
1862   148_Instance_10_2_3_0,4_1_20_Rep3.txt   0.85   1178   1097 
1862   148_Instance_10_2_3_0,4_1_20_Rep3.txt   0.85   1178   1097 
1862   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.13   6503   7353 
1868   153_Instance_10_2_3_0,6_0,2_10_Rep3.txt   0.6   2831   2502 
1868   153_Instance_10_2_3_0,6_0,2_10_Rep3.txt   0.6   2831   2502 
1868   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.17   6503   6706 
1873   158_Instance_10_2_3_0,6_0,2_20_Rep3.txt   0.82   2434   2228 
1873   158_Instance_10_2_3_0,6_0,2_20_Rep3.txt   0.82   2434   2228 
1873   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   5926 
1879   163_Instance_10_2_3_0,6_0,6_10_Rep3.txt   0.83   3342   3110 
1879   163_Instance_10_2_3_0,6_0,6_10_Rep3.txt   0.83   3342   3110 
1879   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.13   6503   5946 
1884   168_Instance_10_2_3_0,6_0,6_20_Rep3.txt   0.83   3410   3181 
1884   168_Instance_10_2_3_0,6_0,6_20_Rep3.txt   0.83   3410   3181 
1884   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.23   6503   6451 
1890   173_Instance_10_2_3_0,6_1_10_Rep3.txt   0.83   3135   2822 
1890   173_Instance_10_2_3_0,6_1_10_Rep3.txt   0.83   3135   2822 
1890   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.24   6503   6395 
1895   178_Instance_10_2_3_0,6_1_20_Rep3.txt   0.82   1026   832 
1895   178_Instance_10_2_3_0,6_1_20_Rep3.txt   0.82   1026   832 
1895   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.23   6503   5757 
1898   18_Instance_10_2_2_0,2_0,6_20_Rep3.txt   0.64   231   271 
1898   18_Instance_10_2_2_0,2_0,6_20_Rep3.txt   0.64   231   271 
1898   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.15   6503   6844 
1903   23_Instance_10_2_2_0,2_1_10_Rep3.txt   0.66   196   138 
1903   23_Instance_10_2_2_0,2_1_10_Rep3.txt   0.66   196   138 
1903   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.25   6503   5273 
1908   28_Instance_10_2_2_0,2_1_20_Rep3.txt   0.67   801   268 
1908   28_Instance_10_2_2_0,2_1_20_Rep3.txt   0.67   801   268 
1908   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.08   6503   6406 
1913   33_Instance_10_2_2_0,4_0,2_10_Rep3.txt   0.65   1383   935 
1913   33_Instance_10_2_2_0,4_0,2_10_Rep3.txt   0.65   1383   935 
1913   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   6278 
1918   38_Instance_10_2_2_0,4_0,2_20_Rep3.txt   0.68   1277   935 
1918   38_Instance_10_2_2_0,4_0,2_20_Rep3.txt   0.68   1277   935 
1918   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.11   6503   7372 
1923   43_Instance_10_2_2_0,4_0,6_10_Rep3.txt   0.58   2787   1373 
1923   43_Instance_10_2_2_0,4_0,6_10_Rep3.txt   0.58   2787   1373 
1923   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.2   6503   5784 
1928   48_Instance_10_2_2_0,4_0,6_20_Rep3.txt   0.67   514   363 
1928   48_Instance_10_2_2_0,4_0,6_20_Rep3.txt   0.67   514   363 
1928   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.14   6503   7064 
1933   53_Instance_10_2_2_0,4_1_10_Rep3.txt   0.67   554   340 
1933   53_Instance_10_2_2_0,4_1_10_Rep3.txt   0.67   554   340 
1933   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.21   6503   6087 
1937   543_Instance_15_2_2_0,2_0,2_10_Rep3.txt   1.45   1530   2197 
1937   543_Instance_15_2_2_0,2_0,2_10_Rep3.txt   1.45   1530   2197 
1937   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.1   6503   6545 
1942   548_Instance_15_2_2_0,2_0,2_20_Rep3.txt   1.38   815   1041 
1942   548_Instance_15_2_2_0,2_0,2_20_Rep3.txt   1.38   815   1041 
1942   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.15   6503   5771 
1948   553_Instance_15_2_2_0,2_0,6_10_Rep3.txt   1.75   895   1091 
1948   553_Instance_15_2_2_0,2_0,6_10_Rep3.txt   1.75   895   1091 
1948   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.09   6503   6729 
1953   558_Instance_15_2_2_0,2_0,6_20_Rep3.txt   1.64   0   36 
1953   558_Instance_15_2_2_0,2_0,6_20_Rep3.txt   1.64   0   36 
1953   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.13   6503   5786 
1959   563_Instance_15_2_2_0,2_1_10_Rep3.txt   1.26   458   547 
1959   563_Instance_15_2_2_0,2_1_10_Rep3.txt   1.26   458   547 
1959   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.13   6503   6852 
1970   573_Instance_15_2_2_0,4_0,2_10_Rep3.txt   1.41   3756   4412 
1970   573_Instance_15_2_2_0,4_0,2_10_Rep3.txt   1.41   3756   4412 
1970   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.12   6503   6557 
1975   578_Instance_15_2_2_0,4_0,2_20_Rep3.txt   1.53   1525   1851 
1975   578_Instance_15_2_2_0,4_0,2_20_Rep3.txt   1.53   1525   1851 
1975   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.09   6503   8004 
1981   583_Instance_15_2_2_0,4_0,6_10_Rep3.txt   1.49   797   981 
1981   583_Instance_15_2_2_0,4_0,6_10_Rep3.txt   1.49   797   981 
1981   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.24   6503   5637 
1986   588_Instance_15_2_2_0,4_0,6_20_Rep3.txt   1.23   755   544 
1986   588_Instance_15_2_2_0,4_0,6_20_Rep3.txt   1.23   755   544 
1986   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.1   6503   7772 
1988   58_Instance_10_2_2_0,4_1_20_Rep3.txt   0.62   1699   426 
1988   58_Instance_10_2_2_0,4_1_20_Rep3.txt   0.62   1699   426 
1988   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.24   6503   6243 
1992   593_Instance_15_2_2_0,4_1_10_Rep3.txt   1.27   501   464 
1992   593_Instance_15_2_2_0,4_1_10_Rep3.txt   1.27   501   464 
1992   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.15   6503   7348 
1997   598_Instance_15_2_2_0,4_1_20_Rep3.txt   1.28   1503   1251 
1997   598_Instance_15_2_2_0,4_1_20_Rep3.txt   1.28   1503   1251 
1997   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.17   6503   6643 
2003   603_Instance_15_2_2_0,6_0,2_10_Rep3.txt   1.31   4403   4727 
2003   603_Instance_15_2_2_0,6_0,2_10_Rep3.txt   1.31   4403   4727 
2003   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   6052 
2008   608_Instance_15_2_2_0,6_0,2_20_Rep3.txt   1.29   3279   2910 
2008   608_Instance_15_2_2_0,6_0,2_20_Rep3.txt   1.29   3279   2910 
2008   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.18   6503   6004 
2014   613_Instance_15_2_2_0,6_0,6_10_Rep3.txt   1.3   2963   3112 
2014   613_Instance_15_2_2_0,6_0,6_10_Rep3.txt   1.3   2963   3112 
2014   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.19   6503   5988 
2019   618_Instance_15_2_2_0,6_0,6_20_Rep3.txt   1.29   3977   3223 
2019   618_Instance_15_2_2_0,6_0,6_20_Rep3.txt   1.29   3977   3223 
2019   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.21   6503   5535 
2025   623_Instance_15_2_2_0,6_1_10_Rep3.txt   1.26   2055   1419 
2025   623_Instance_15_2_2_0,6_1_10_Rep3.txt   1.26   2055   1419 
2025   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.16   6503   6995 
2030   628_Instance_15_2_2_0,6_1_20_Rep3.txt   1.19   3640   2437 
2030   628_Instance_15_2_2_0,6_1_20_Rep3.txt   1.19   3640   2437 
2030   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.21   6503   5709 
2036   633_Instance_15_2_3_0,2_0,2_10_Rep3.txt   1.46   560   677 
2036   633_Instance_15_2_3_0,2_0,2_10_Rep3.txt   1.46   560   677 
2036   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.16   6503   6136 
2041   638_Instance_15_2_3_0,2_0,2_20_Rep3.txt   1.61   1043   1139 
2041   638_Instance_15_2_3_0,2_0,2_20_Rep3.txt   1.61   1043   1139 
2041   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.16   6503   6232 
2043   63_Instance_10_2_2_0,6_0,2_10_Rep3.txt   0.62   3245   2241 
2043   63_Instance_10_2_2_0,6_0,2_10_Rep3.txt   0.62   3245   2241 
2043   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.18   6503   5995 
2047   643_Instance_15_2_3_0,2_0,6_10_Rep3.txt   1.24   811   862 
2047   643_Instance_15_2_3_0,2_0,6_10_Rep3.txt   1.24   811   862 
2047   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   5806 
2052   648_Instance_15_2_3_0,2_0,6_20_Rep3.txt   1.49   84   175 
2052   648_Instance_15_2_3_0,2_0,6_20_Rep3.txt   1.49   84   175 
2052   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   6281 
2058   653_Instance_15_2_3_0,2_1_10_Rep3.txt   1.54   45   45 
2058   653_Instance_15_2_3_0,2_1_10_Rep3.txt   1.54   45   45 
2058   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   6288 
2063   658_Instance_15_2_3_0,2_1_20_Rep3.txt   1.31   382   242 
2063   658_Instance_15_2_3_0,2_1_20_Rep3.txt   1.31   382   242 
2063   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.25   6503   5644 
2069   663_Instance_15_2_3_0,4_0,2_10_Rep3.txt   1.42   1591   1421 
2069   663_Instance_15_2_3_0,4_0,2_10_Rep3.txt   1.42   1591   1421 
2069   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.12   6503   5754 
2074   668_Instance_15_2_3_0,4_0,2_20_Rep3.txt   1.41   2267   2178 
2074   668_Instance_15_2_3_0,4_0,2_20_Rep3.txt   1.41   2267   2178 
2074   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.23   6503   5882 
2080   673_Instance_15_2_3_0,4_0,6_10_Rep3.txt   1.3   1674   1198 
2080   673_Instance_15_2_3_0,4_0,6_10_Rep3.txt   1.3   1674   1198 
2080   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   5944 
2085   678_Instance_15_2_3_0,4_0,6_20_Rep3.txt   1.33   1027   1099 
2085   678_Instance_15_2_3_0,4_0,6_20_Rep3.txt   1.33   1027   1099 
2085   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.19   6503   5831 
2091   683_Instance_15_2_3_0,4_1_10_Rep3.txt   1.44   331   328 
2091   683_Instance_15_2_3_0,4_1_10_Rep3.txt   1.44   331   328 
2091   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.2   6503   6448 
2096   688_Instance_15_2_3_0,4_1_20_Rep3.txt   1.37   1320   1167 
2096   688_Instance_15_2_3_0,4_1_20_Rep3.txt   1.37   1320   1167 
2096   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.16   6503   6503 
2098   68_Instance_10_2_2_0,6_0,2_20_Rep3.txt   0.63   2382   1960 
2098   68_Instance_10_2_2_0,6_0,2_20_Rep3.txt   0.63   2382   1960 
2098   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.17   6503   6033 
2102   693_Instance_15_2_3_0,6_0,2_10_Rep3.txt   1.29   3413   3368 
2102   693_Instance_15_2_3_0,6_0,2_10_Rep3.txt   1.29   3413   3368 
2102   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.16   6503   6537 
2107   698_Instance_15_2_3_0,6_0,2_20_Rep3.txt   1.24   2709   2793 
2107   698_Instance_15_2_3_0,6_0,2_20_Rep3.txt   1.24   2709   2793 
2107   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.13   6503   6090 
2113   703_Instance_15_2_3_0,6_0,6_10_Rep3.txt   1.73   3776   4233 
2113   703_Instance_15_2_3_0,6_0,6_10_Rep3.txt   1.73   3776   4233 
2113   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.21   6503   5409 
2118   708_Instance_15_2_3_0,6_0,6_20_Rep3.txt   1.27   2528   2354 
2118   708_Instance_15_2_3_0,6_0,6_20_Rep3.txt   1.27   2528   2354 
2118   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.25   6503   5951 
2124   713_Instance_15_2_3_0,6_1_10_Rep3.txt   1.64   2951   2759 
2124   713_Instance_15_2_3_0,6_1_10_Rep3.txt   1.64   2951   2759 
2124   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   6350 
2129   718_Instance_15_2_3_0,6_1_20_Rep3.txt   1.65   6413   5871 
2129   718_Instance_15_2_3_0,6_1_20_Rep3.txt   1.65   6413   5871 
2129   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   6086 
2133   73_Instance_10_2_2_0,6_0,6_10_Rep3.txt   0.63   1492   628 
2133   73_Instance_10_2_2_0,6_0,6_10_Rep3.txt   0.63   1492   628 
2133   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.12   6503   7004 
2138   78_Instance_10_2_2_0,6_0,6_20_Rep3.txt   0.6   1858   1146 
2138   78_Instance_10_2_2_0,6_0,6_20_Rep3.txt   0.6   1858   1146 
2138   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.23   6503   5609 
2143   83_Instance_10_2_2_0,6_1_10_Rep3.txt   0.62   2847   2008 
2143   83_Instance_10_2_2_0,6_1_10_Rep3.txt   0.62   2847   2008 
2143   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.25   6503   6025 
2148   88_Instance_10_2_2_0,6_1_20_Rep3.txt   0.6   2477   1428 
2148   88_Instance_10_2_2_0,6_1_20_Rep3.txt   0.6   2477   1428 
2148   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.27   6503   5962 
2153   93_Instance_10_2_3_0,2_0,2_10_Rep3.txt   0.65   683   678 
